image,class_id,class_name,confidence,cx_px,cy_px,w_px,h_px,angle_rad,long_side_px,short_side_px,length_label
4ed78dfa-IMG_3426.JPEG,1,Porca,0.9593150019645691,601.0724487304688,1154.4217529296875,172.91465759277344,178.72557067871094,0.013934751972556114,178.72557067871094,172.91465759277344,N/A
4ed78dfa-IMG_3426.JPEG,0,Parafuso,0.9355150461196899,562.2964477539062,825.0299072265625,182.2512664794922,391.3883972167969,1.501348853111267,391.3883972167969,182.2512664794922,ONLY_ONE
4f133563-IMG_3260.JPEG,0,Parafuso,0.9386071562767029,509.0323181152344,641.6151733398438,329.1573181152344,660.8421630859375,0.31493401527404785,660.8421630859375,329.1573181152344,SHORTER
4f133563-IMG_3260.JPEG,0,Parafuso,0.9066572785377502,711.2251586914062,1220.9803466796875,276.3228454589844,898.7711791992188,1.1619524955749512,898.7711791992188,276.3228454589844,LONGEST
5a1ff7d5-IMG_3242.JPEG,1,Porca,0.9731441736221313,1200.08837890625,1100.7996826171875,273.4423522949219,286.54461669921875,0.030267471447587013,286.54461669921875,273.4423522949219,N/A
5a1ff7d5-IMG_3242.JPEG,1,Porca,0.966887891292572,913.7977905273438,504.66461181640625,318.68450927734375,325.3659362792969,0.006060928106307983,325.3659362792969,318.68450927734375,N/A
5a651f8e-IMG_3484.JPEG,1,Porca,0.9515010118484497,903.451171875,964.1793212890625,121.6528549194336,124.02392578125,0.02737693302333355,124.02392578125,121.6528549194336,N/A
5a651f8e-IMG_3484.JPEG,1,Porca,0.9495422840118408,463.4394226074219,884.6135864257812,114.65472412109375,117.3908920288086,0.04134351760149002,117.3908920288086,114.65472412109375,N/A
5a651f8e-IMG_3484.JPEG,0,Parafuso,0.9354985356330872,635.8484497070312,903.9940795898438,103.54338836669922,263.6439208984375,0.1173887625336647,263.6439208984375,103.54338836669922,SHORTER
5a651f8e-IMG_3484.JPEG,0,Parafuso,0.9279192686080933,1110.5291748046875,972.4337768554688,387.656982421875,109.17927551269531,1.4541823863983154,387.656982421875,109.17927551269531,LONGEST
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.9558661580085754,1153.0740966796875,631.5184936523438,260.68328857421875,261.9521179199219,0.011506916023790836,261.9521179199219,260.68328857421875,N/A
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.927791178226471,1790.939697265625,375.9615173339844,128.82577514648438,193.7446746826172,1.56918203830719,193.7446746826172,128.82577514648438,N/A
5b1e3cfb-IMG_3006.JPEG,0,Parafuso,0.9185811281204224,955.7341918945312,267.2483825683594,518.7731323242188,162.5529022216797,0.08646056801080704,518.7731323242188,162.5529022216797,LONGEST
5b1e3cfb-IMG_3006.JPEG,0,Parafuso,0.8939443230628967,987.7644653320312,507.1333923339844,188.0771026611328,437.4621276855469,1.11124587059021,437.4621276855469,188.0771026611328,SHORTER
5b1e3cfb-IMG_3006.JPEG,0,Parafuso,0.8551939725875854,1543.093994140625,193.09915161132812,139.3568572998047,181.6037139892578,0.08440424501895905,181.6037139892578,139.3568572998047,SHORTER
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.8302125334739685,1087.3314208984375,361.2206726074219,133.42691040039062,195.4960174560547,1.565284013748169,195.4960174560547,133.42691040039062,N/A
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.7733478546142578,748.5681762695312,525.6533813476562,151.81564331054688,145.39869689941406,1.5641651153564453,151.81564331054688,145.39869689941406,N/A
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.7345303297042847,768.6919555664062,98.89556121826172,86.53659057617188,139.0756378173828,1.5610398054122925,139.0756378173828,86.53659057617188,N/A
5e02c860-IMG_2989.JPEG,1,Porca,0.9472088813781738,1166.9295654296875,1479.4359130859375,136.62913513183594,142.20433044433594,0.032050687819719315,142.20433044433594,136.62913513183594,N/A
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9452950954437256,429.99853515625,1415.406982421875,376.55096435546875,148.61978149414062,1.564296841621399,376.55096435546875,148.61978149414062,SHORTER
5e02c860-IMG_2989.JPEG,1,Porca,0.9366082549095154,268.5513610839844,1050.3157958984375,134.3812255859375,131.70396423339844,0.02298855222761631,134.3812255859375,131.70396423339844,N/A
5e02c860-IMG_2989.JPEG,1,Porca,0.9279288649559021,795.10595703125,619.177978515625,132.71072387695312,144.72776794433594,0.033808059990406036,144.72776794433594,132.71072387695312,N/A
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9234463572502136,857.2510986328125,1169.5986328125,384.113525390625,135.794677734375,1.1126532554626465,384.113525390625,135.794677734375,SHORTER
5e02c860-IMG_2989.JPEG,1,Porca,0.9223294258117676,699.3512573242188,876.6929931640625,152.37562561035156,132.98989868164062,0.017249325290322304,152.37562561035156,132.98989868164062,N/A
5e02c860-IMG_2989.JPEG,1,Porca,0.9123745560646057,571.6466064453125,517.5884399414062,129.7814483642578,114.0363998413086,0.016681479290127754,129.7814483642578,114.0363998413086,N/A
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9082868099212646,679.3851318359375,633.975341796875,116.31734466552734,294.5064697265625,0.1513516902923584,294.5064697265625,116.31734466552734,SHORTER
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9078624248504639,800.1124877929688,963.1798095703125,124.03132629394531,389.73583984375,1.538949966430664,389.73583984375,124.03132629394531,LONGEST
5e1dbf8c-IMG_3327.JPEG,1,Porca,0.9484859704971313,1369.9197998046875,457.0647888183594,212.59011840820312,189.6464385986328,0.015345239080488682,212.59011840820312,189.6464385986328,N/A
5e1dbf8c-IMG_3327.JPEG,0,Parafuso,0.9167478084564209,1546.0985107421875,765.6547241210938,262.68756103515625,640.1417846679688,1.515410304069519,640.1417846679688,262.68756103515625,SHORTER
5e1dbf8c-IMG_3327.JPEG,0,Parafuso,0.9046837687492371,760.7166748046875,509.95953369140625,261.9101867675781,743.7929077148438,1.4150171279907227,743.7929077148438,261.9101867675781,LONGEST
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9606606364250183,1158.8333740234375,758.2699584960938,150.7894744873047,152.147216796875,0.040759846568107605,152.147216796875,150.7894744873047,N/A
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9528110027313232,905.646484375,633.8156127929688,153.12559509277344,139.911865234375,0.032400477677583694,153.12559509277344,139.911865234375,N/A
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.9252052903175354,1446.41552734375,331.2815856933594,111.55974578857422,194.7623291015625,0.09934014827013016,194.7623291015625,111.55974578857422,SHORTER
